Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,17:52,17:52,00:00,-
2,遂宁,19:25,19:30,01:33,148
3,合川,20:38,20:50,02:41,249
4,重庆北,21:30,21:45,03:21,315
5,涪陵,22:55,22:59,04:31,330
6,黔江,01:02,01:07,06:34,471
7,铜仁,04:58,05:04,10:25,638
8,怀化,06:36,07:01,11:57,604
9,会同,08:37,08:40,13:33,1009
10,靖州,09:29,09:34,14:22,1048
11,通道,10:04,10:07,14:52,1079
12,融安,12:29,12:36,17:14,1217
13,柳州,14:30,14:58,19:08,1613
14,贵港,17:11,17:16,21:21,1550
15,玉林,18:23,18:33,22:28,1648
16,文地,19:29,19:33,23:24,1718
17,河唇,20:05,20:08,23:56,1762
18,化州,21:01,21:06,24:49,1802
19,茂名西,21:28,21:53,25:11,1823
20,佛山,03:52,04:00,31:10,2174
21,广州,04:37,04:47,31:47,2421
22,深圳西,07:10,07:10,34:10,2504
