Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,03:49,00:00,-
2,昆山,04:23,04:28,00:34,49
3,苏州,04:52,04:57,00:58,91
4,无锡,05:25,05:29,01:26,133
5,常州,05:56,06:07,01:53,172
6,镇江,06:51,06:56,02:37,244
7,南京,08:22,08:32,04:03,308
8,滁州北,09:46,09:51,05:17,358
9,蚌埠,11:15,11:21,06:41,485
10,徐州,13:15,13:25,08:35,649
11,商丘,15:19,15:35,10:29,795
12,民权,16:21,16:25,11:15,847
13,兰考,16:51,16:56,11:41,883
14,开封,17:33,17:39,12:18,926
15,郑州,18:43,18:59,13:22,998
16,洛阳,20:32,20:39,14:55,1122
17,西安,02:03,02:25,20:19,1509
18,宝鸡,04:18,04:26,22:12,1649
19,天水,06:06,06:15,23:52,1804
20,甘谷,06:57,07:09,24:34,1904
21,武山,07:59,08:04,25:24,1951
22,陇西,08:30,08:35,25:50,1950
23,定西,10:24,10:33,27:39,2067
24,兰州,12:03,12:25,29:09,2152
25,河口南,13:09,13:12,29:53,-
26,天祝,14:32,14:38,31:13,-
27,武威,16:42,16:48,33:17,2455
28,金昌,17:31,17:38,34:00,2562
29,山丹,18:58,19:12,35:20,-
30,张掖,19:48,19:55,35:56,2699
31,临泽,20:19,20:22,36:20,-
32,高台,20:45,20:49,36:43,-
33,清水,21:36,21:48,37:30,-
34,酒泉,22:32,22:40,38:14,2900
35,嘉峪关,22:59,22:59,38:33,2922
