Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京,01:07,01:07,00:00,-
2,保定,02:45,02:51,01:38,99
3,石家庄,04:17,04:25,03:04,234
4,邯郸,06:11,06:17,04:50,451
5,安阳,07:06,07:11,05:39,507
6,新乡,08:16,08:47,06:44,614
7,焦作,09:41,09:47,07:38,677
8,济源,10:57,11:07,08:48,742
9,洛阳,12:19,12:56,10:00,752
10,三门峡西,15:14,15:20,12:18,897
11,华山,16:59,17:02,13:57,1085
12,渭南,17:52,17:56,14:47,1083
13,西安南,19:39,19:47,16:30,1182
14,安康,22:48,23:08,19:31,1398
15,广元,06:13,06:28,26:36,1834
16,江油,09:06,09:17,29:14,-
17,绵阳,09:57,10:03,29:54,2035
18,德阳,10:49,10:55,30:40,-
19,成都西,11:53,12:23,31:38,-
20,眉山,13:20,13:30,32:35,-
21,峨眉,14:29,14:29,33:34,-
