Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,15:09,00:00,-
2,韶关东,17:25,17:32,02:16,221
3,郴州,19:11,19:15,03:55,374
4,衡阳,20:58,21:04,05:38,521
5,株洲,22:29,22:38,07:03,655
6,长沙,23:21,23:29,07:46,707
7,武昌,03:29,03:51,11:46,1069
8,孝感,04:54,04:57,12:49,1159
9,信阳,06:45,06:50,14:37,1303
10,驻马店,08:06,08:09,15:53,1399
11,遂平,08:22,08:25,16:06,1384
12,西平,08:42,08:45,16:23,1443
13,漯河,09:04,09:07,16:42,1465
14,许昌,09:49,09:53,17:24,1519
15,郑州,11:26,11:49,18:57,1605
16,新乡,12:52,12:57,20:00,1685
17,鹤壁,13:36,13:46,20:39,1751
18,汤阴,14:01,14:04,20:54,1770
19,安阳,14:22,14:29,21:12,1792
20,邯郸,15:07,15:13,21:50,1852
21,邢台,15:44,15:47,22:21,1904
22,石家庄,17:11,17:26,23:45,2013
23,定州,18:13,18:15,24:32,2088
24,保定,19:05,19:09,25:22,2148
25,徐水,19:26,19:28,25:39,2172
26,高碑店,19:51,19:53,26:02,2210
27,北京西,21:00,21:32,27:09,2294
28,张家口,00:47,00:55,30:24,-
29,大同,03:34,03:46,33:03,2662
30,集宁南,05:22,05:30,34:39,2789
31,呼和浩特东,06:53,07:07,36:02,2939
32,呼和浩特,07:21,07:27,36:16,2947
33,包头东,09:02,09:06,37:51,3096
34,包头,09:23,09:23,38:08,3112
