Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州,----,15:24,00:00,-
2,开封,16:10,16:14,00:46,72
3,兰考,16:42,16:46,01:14,115
4,民权,17:08,17:12,01:36,151
5,宁陵县,17:27,17:30,01:51,168
6,商丘,17:58,18:04,02:19,203
7,菏泽,19:13,19:20,03:28,298
8,郓城,19:53,20:04,04:01,354
9,聊城,21:03,21:11,05:00,454
10,衡水,23:09,23:15,06:58,606
11,天津,02:21,02:32,10:04,907
12,唐山,04:04,04:12,11:36,1021
13,秦皇岛,06:23,06:26,13:47,1169
14,山海关,06:52,06:58,14:13,1185
15,葫芦岛北,08:25,08:45,15:40,1307
16,沈阳北,11:37,11:43,18:32,1573
17,铁岭,12:24,12:26,19:13,1640
18,四平,13:41,13:43,20:28,1758
19,公主岭,14:16,14:25,21:01,1811
20,长春,15:09,15:17,21:45,1873
21,德惠,16:04,16:06,22:32,1954
22,哈尔滨,18:01,18:16,24:27,-
23,安达,19:39,19:42,25:50,-
24,大庆西,20:10,20:15,26:18,-
25,齐齐哈尔,21:26,22:05,27:29,-
26,昂昂溪,22:28,22:30,27:52,-
27,富拉尔基,22:45,22:47,28:07,-
28,龙江,23:19,23:21,28:39,-
29,牙克石,03:50,03:56,33:08,-
30,海拉尔,05:06,05:06,34:18,-
