Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,伊宁,----,22:12,00:00,-
2,精河南,02:06,02:15,03:54,200
3,奎屯,04:40,04:50,06:19,372
4,沙湾县,05:26,05:28,06:55,431
5,石河子,06:17,06:19,07:44,469
6,乌鲁木齐,07:42,07:52,09:07,599
7,乌鲁木齐南,08:06,08:08,09:21,613
8,达坂城,09:10,09:12,10:23,-
9,吐鲁番,09:59,10:05,11:10,749
10,鱼儿沟,11:03,11:21,12:08,-
11,马兰,12:23,12:25,13:10,953
12,焉耆,13:17,13:19,14:02,1036
13,库尔勒,13:55,14:10,14:38,754
14,轮台,16:15,16:17,16:43,1291
15,库车,17:24,17:30,17:50,1036
16,新和,18:01,18:03,18:21,1414
17,阿克苏,20:14,20:23,20:32,1278
18,阿图什,01:51,01:54,26:00,1705
19,喀什,02:25,02:40,26:31,1741
20,英吉沙,03:30,03:32,27:21,2145
21,莎车,04:50,04:53,28:39,2266
22,泽普,05:11,05:13,28:57,2289
23,叶城,05:40,05:43,29:24,2325
24,皮山,06:34,06:37,30:15,2406
25,昆玉,07:36,07:38,31:14,-
26,墨玉,08:05,08:08,31:41,2547
27,和田,08:24,08:24,31:57,2564
