Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,23:52,23:52,00:00,-
2,遂宁,01:26,01:48,01:34,148
3,南充,02:31,02:42,02:17,215
4,达州,04:46,04:56,04:21,374
5,万源,06:29,06:32,05:54,499
6,紫阳,07:24,07:26,06:46,593
7,安康,08:03,08:11,07:23,650
8,旬阳,08:51,08:54,08:03,694
9,襄阳,13:27,13:49,12:36,1023
10,南阳,15:39,15:44,14:26,1257
11,南召,16:28,16:31,15:10,1315
12,鲁山,17:08,17:13,15:47,1254
13,宝丰,17:33,17:36,16:07,-
14,汝州,18:09,18:12,16:40,1316
15,郑州,21:09,21:24,19:37,1676
16,新乡,22:27,22:30,20:40,1601
17,安阳,23:38,23:42,21:48,1708
18,邢台,00:45,00:48,22:51,1820
19,石家庄,01:59,02:05,24:02,1929
20,保定,03:25,03:29,25:22,2002
21,北京西,05:10,05:10,27:03,2210
