Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌鲁木齐,----,11:13,00:00,-
2,吐鲁番北,12:05,12:06,00:52,163
3,鄯善北,12:34,12:35,01:20,254
4,吐哈,12:48,12:49,01:33,286
5,哈密,13:55,13:56,02:39,535
6,柳园南,15:32,15:33,04:15,796
7,嘉峪关南,17:17,17:23,05:59,1085
8,酒泉南,17:35,17:39,06:11,1106
9,清水北,18:04,18:06,06:36,1167
10,高台南,18:30,18:32,07:00,1226
11,临泽南,18:49,18:51,07:17,1262
12,张掖西,19:08,19:11,07:34,1297
13,民乐,19:38,19:40,08:01,1361
14,门源,20:34,20:36,08:55,1366
15,西宁,21:13,21:19,09:32,1464
16,乐都,21:56,21:58,10:09,-
17,海石湾,22:25,22:27,10:36,-
18,兰州西,23:38,23:38,11:47,1566
