Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,10:37,10:37,00:00,-
2,凯里南,11:15,11:22,00:38,5
3,三穗,11:47,11:49,01:03,10
4,怀化南,12:28,12:31,01:42,103
5,溆浦南,12:51,12:53,02:02,81
6,娄底南,13:29,13:31,02:38,310
7,湘潭北,13:57,13:59,03:04,409
8,长沙南,14:12,14:19,03:17,435
9,醴陵东,14:41,14:50,03:39,433
10,萍乡北,15:00,15:09,03:49,540
11,新余北,15:37,15:39,04:17,650
12,南昌西,16:12,16:16,04:50,777
13,抚州东,16:42,16:49,05:16,796
14,鹰潭北,17:02,17:05,05:29,917
15,上饶,17:31,17:33,05:55,1018
16,衢州,18:01,18:03,06:23,1129
17,金华,18:25,18:28,06:45,1161
18,义乌,18:44,18:47,07:01,1263
19,杭州东,19:21,19:25,07:35,1408
20,德清,19:38,19:40,07:48,1360
21,湖州,19:53,19:55,08:01,1396
22,宜兴,20:12,20:14,08:18,1452
23,溧水,20:36,20:38,08:40,-
24,南京南,20:53,20:53,08:55,1581
