Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,玉溪,----,10:50,00:00,-
2,昆明南,11:23,11:33,00:33,5
3,曲靖北,12:08,12:10,01:08,207
4,富源北,12:27,12:29,01:25,259
5,盘州,12:41,12:43,01:37,291
6,安顺西,13:29,13:31,02:23,441
7,贵阳北,14:01,14:08,02:53,542
8,贵定北,14:28,14:30,03:13,602
9,凯里南,14:53,14:55,03:36,669
10,新晃西,15:34,15:36,04:15,828
11,怀化南,16:01,16:04,04:40,916
12,新化南,16:36,16:38,05:12,-
13,邵阳北,16:51,16:53,05:25,-
14,韶山南,17:22,17:24,05:54,1182
15,长沙南,17:45,17:49,06:15,1248
16,岳阳东,18:22,18:25,06:48,1395
17,咸宁北,18:55,18:57,07:18,1525
18,武汉,19:22,19:27,07:43,1610
19,孝感北,19:57,19:59,08:13,1736
20,驻马店西,20:37,20:39,08:51,1927
21,漯河西,20:57,20:59,09:09,1991
22,郑州东,21:33,21:33,09:43,2146
