Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳西,----,11:16,00:00,-
2,东莞东,12:23,12:29,01:07,76
3,惠州,13:12,13:17,01:50,130
4,龙川,15:01,15:22,03:34,285
5,龙南,16:54,16:57,05:06,-
6,信丰,17:35,17:38,05:44,463
7,赣州,18:20,18:26,06:26,526
8,吉安,20:25,20:28,08:25,712
9,南昌,22:54,23:22,10:51,938
10,九江,00:39,00:45,12:08,1080
11,麻城,03:59,04:06,15:22,1296
12,潢川,05:20,05:25,16:36,1416
13,淮滨,06:03,06:05,17:14,1471
14,阜阳,07:24,07:43,18:33,1532
15,亳州,09:09,09:14,19:59,1636
16,商丘,10:27,10:34,21:12,1710
17,民权,11:18,11:22,21:56,1762
18,兰考,11:44,11:48,22:18,1798
19,开封,12:19,12:24,22:49,1841
20,郑州,13:11,13:40,23:36,1913
21,巩义,14:36,14:39,24:32,1983
22,偃师,14:58,15:01,24:51,2003
23,洛阳,15:38,15:41,25:28,2037
24,新安县,16:08,16:11,25:55,2065
25,三门峡,17:32,17:43,27:16,2159
26,华山,19:41,19:44,29:14,2301
27,渭南,20:34,20:36,30:04,2368
28,西安,21:32,21:42,31:00,2424
29,咸阳,22:00,22:04,31:18,2447
30,杨陵,22:43,22:46,31:57,2509
31,宝鸡,23:55,00:03,33:06,2597
32,天水,01:41,01:47,34:44,2752
33,甘谷,02:29,02:31,35:26,2819
34,陇西,03:20,03:22,36:15,2989
35,定西,04:18,04:20,37:11,-
36,兰州,05:46,05:46,38:37,3100
