Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,连云港东,----,16:25,00:00,-
2,连云港,16:53,16:58,00:28,-
3,东海县,17:23,17:29,00:53,60
4,新沂,18:09,18:13,01:33,101
5,邳州,18:37,18:40,01:57,138
6,徐州,19:34,19:46,02:51,210
7,萧县,20:14,20:17,03:19,-
8,淮北,20:38,20:42,03:40,272
9,宿州,21:32,21:41,04:30,284
10,蚌埠,22:40,22:46,05:29,374
11,滁州北,00:04,00:07,06:47,501
12,南京,00:51,00:58,07:31,558
13,常州,02:18,02:21,08:51,-
14,无锡,02:48,02:51,09:18,-
15,苏州,03:31,03:35,09:58,775
16,上海南,05:34,05:59,11:57,873
17,嘉兴,07:12,07:15,13:10,953
18,海宁,07:38,07:41,13:33,981
19,杭州,08:56,08:56,14:48,1046
