Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京,----,16:23,00:00,-
2,马鞍山,17:44,17:50,01:21,78
3,芜湖,18:36,18:42,02:07,125
4,宣城,19:36,19:40,03:01,189
5,绩溪县,22:00,22:07,05:21,321
6,黄山,23:08,23:13,06:22,371
7,景德镇,01:45,01:51,08:54,538
8,鹰潭,03:54,04:13,10:57,696
9,新余,06:34,06:37,13:18,683
10,宜春,07:12,07:15,13:53,737
11,萍乡,07:59,08:02,14:37,808
12,醴陵,08:34,08:38,15:09,847
13,株洲,09:06,09:16,15:37,889
14,湘潭,09:41,09:47,16:02,1143
15,娄底,10:54,11:00,17:09,1242
16,新化,12:22,12:25,18:31,1335
17,怀化,15:14,15:30,21:20,1557
18,玉屏,17:27,17:33,23:17,1677
19,凯里,19:35,19:41,25:19,1802
20,贵阳,22:17,22:50,27:55,1940
21,六枝,00:41,00:47,29:46,2093
22,六盘水,02:23,02:44,31:22,2189
23,宣威,04:18,04:24,32:56,2320
24,曲靖,05:23,05:29,33:55,2421
25,昆明,07:03,07:03,35:29,2578
