Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,山海关,07:00,07:00,00:00,-
2,绥中,07:47,07:49,00:47,65
3,东辛庄,07:58,08:00,00:56,76
4,兴城,08:25,08:27,01:21,113
5,葫芦岛,08:44,08:47,01:38,134
6,锦州,09:26,09:32,02:17,184
7,凌海,09:52,09:54,02:37,207
8,羊圈子,10:15,10:15,02:58,232
9,沟帮子,10:25,10:27,03:08,248
10,盘锦,10:54,10:57,03:35,263
11,西柳,11:45,11:47,04:23,342
12,海城,12:01,12:03,04:37,356
13,鞍山,12:29,12:32,05:03,392
14,辽阳,12:49,12:51,05:20,417
15,沈阳,13:38,13:56,06:07,325
16,苏家屯,14:11,14:13,06:22,497
17,本溪,15:01,15:33,07:10,565
18,五女山,17:54,17:56,09:31,-
19,通化,18:54,18:54,10:29,-
