Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,威海,----,20:46,00:00,-
2,文登,21:25,21:28,00:39,35
3,乳山,22:24,22:41,01:35,87
4,桃村,23:40,23:59,02:34,138
5,胶州,02:10,02:14,04:45,243
6,潍坊,03:26,03:40,05:57,398
7,大明湖,05:40,05:55,07:57,-
8,晏城,06:27,06:30,08:29,640
9,禹城,06:43,06:46,08:42,658
10,德州,07:39,07:42,09:35,726
11,东光,08:14,08:16,10:07,780
12,泊头,08:30,08:33,10:21,800
13,沧州,08:57,09:08,10:45,839
14,青县,09:28,09:31,11:05,871
15,静海,09:57,10:00,11:31,912
16,天津西,10:47,10:51,12:18,955
17,杨村,11:12,11:21,12:39,994
18,黄村,12:06,12:16,13:24,1070
19,北京,12:53,12:53,14:01,1103
