Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,23:35,00:00,-
2,曲靖,01:09,01:14,01:34,157
3,宣威,02:22,02:28,02:42,258
4,六盘水,04:13,04:39,04:27,389
5,六枝,05:56,06:07,05:44,485
6,安顺,06:47,06:56,06:24,541
7,贵阳,08:10,08:44,07:38,638
8,凯里,11:16,11:24,10:10,826
9,玉屏,13:34,13:45,12:20,951
10,怀化,15:22,15:42,13:57,1095
11,新化,18:23,18:26,16:38,1317
12,娄底,20:17,20:25,18:29,1410
13,湘潭,22:06,22:11,20:10,1509
14,株洲,23:00,23:20,20:59,1535
15,上饶,06:04,06:08,27:43,2103
16,衢州,08:20,08:24,29:55,2214
17,金华,09:26,09:32,30:57,2276
18,义乌,10:31,10:35,31:56,2324
19,杭州东,11:52,11:58,33:13,2488
20,海宁,12:34,12:37,33:49,2547
21,嘉兴,12:57,13:00,34:09,2575
22,嘉善,13:15,13:18,34:24,2522
23,松江,13:46,13:50,34:52,2558
24,上海南,14:33,14:33,35:35,2655
