Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,16:31,16:31,00:00,-
2,三明北,18:33,18:39,02:02,195
3,将乐,19:55,19:57,03:18,245
4,南昌,23:48,00:03,07:09,547
5,麻城,04:21,04:34,11:27,976
6,潢川,05:48,05:51,12:41,1096
7,淮滨,06:32,06:35,13:22,1030
8,阜阳,07:16,07:29,14:03,1091
9,涡阳,08:21,08:26,14:55,1167
10,淮北,09:22,09:27,15:51,1252
11,徐州,10:14,10:42,16:38,1442
12,枣庄西,11:40,11:48,17:36,1382
13,滕州,12:10,12:27,17:58,1416
14,邹城,13:12,13:16,18:43,1456
15,兖州,13:32,13:35,18:59,1477
16,磁窑,14:09,14:12,19:33,1526
17,泰山,14:37,14:40,19:58,1688
18,济南,15:57,16:06,21:15,1761
19,淄博,17:22,17:26,22:31,1743
20,潍坊,18:30,18:34,23:35,1843
21,胶州,19:39,19:42,24:40,1953
22,青岛,20:52,20:52,25:50,2026
