Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,运城北,11:38,11:38,00:00,-
2,临汾西,12:14,12:16,00:36,123
3,霍州东,12:40,12:42,01:00,187
4,平遥古城,13:08,13:10,01:26,263
5,太谷西,13:28,13:30,01:44,309
6,太原南,13:50,13:59,02:04,356
7,阳泉北,14:45,14:48,02:50,485
8,石家庄,15:27,15:33,03:29,588
9,藁城南,15:52,15:54,03:48,628
10,辛集南,16:07,16:17,04:01,661
11,衡水北,16:33,16:36,04:17,704
12,景州,16:52,16:54,04:33,748
13,德州东,17:10,17:13,04:49,793
14,平原东,17:24,17:26,05:00,817
15,齐河,17:43,17:45,05:17,-
16,济南西,18:01,18:05,05:33,886
17,济南,18:21,18:23,05:49,906
18,淄博,19:06,19:09,06:32,1016
19,青州市,19:27,19:29,06:50,-
20,潍坊,19:50,19:52,07:11,1116
21,青岛北,20:49,20:51,08:08,1284
22,青岛,21:12,21:12,08:29,1299
