Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安,20:28,20:28,00:00,-
2,咸阳,20:46,20:49,00:18,23
3,杨陵,21:28,21:31,00:57,85
4,蔡家坡,22:00,22:03,01:26,130
5,宝鸡,22:41,22:50,02:04,140
6,天水,00:31,00:37,03:45,295
7,陇西,02:05,02:10,05:13,441
8,定西,03:06,03:11,06:09,525
9,兰州,04:41,04:56,07:39,643
10,武威,08:28,08:38,11:11,852
11,金昌,09:23,09:29,11:56,926
12,山丹,10:49,10:53,13:16,1043
13,张掖,11:29,11:35,13:52,1096
14,临泽,11:59,12:03,14:16,1260
15,清水,13:10,13:13,15:23,1233
16,酒泉,13:57,14:01,16:07,1297
17,嘉峪关,14:20,14:28,16:26,1446
18,低窝铺,15:36,15:40,17:34,1556
19,疏勒河,16:15,16:19,18:09,1474
20,柳园,17:54,18:02,19:44,1616
21,哈密,22:11,22:28,23:53,1937
22,鄯善,01:35,01:43,27:00,2200
23,吐鲁番,03:08,03:15,28:25,2348
24,乌鲁木齐,06:28,06:28,31:38,2498
