Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,11:48,00:00,-
2,昆山,12:27,12:31,00:39,49
3,苏州,13:15,13:19,01:23,91
4,无锡,13:47,13:51,01:51,133
5,常州,14:18,14:23,02:18,172
6,丹阳,14:55,14:59,02:50,209
7,镇江,15:19,15:28,03:10,244
8,南京,16:18,16:28,04:00,308
9,滁州北,17:06,17:11,04:38,358
10,蚌埠,18:48,19:00,06:15,485
11,涡阳,21:14,21:20,08:29,684
12,阜阳,22:32,23:01,09:41,697
13,太和北,23:57,00:03,10:37,808
14,界首市,00:21,00:27,10:55,828
15,沈丘,00:51,00:57,11:19,858
16,项城,01:15,01:21,11:37,877
17,周口,01:43,02:01,11:59,907
18,漯河,02:51,03:14,12:49,971
19,平顶山,05:01,05:01,14:36,1041
