Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,14:33,14:33,00:00,-
2,永嘉,14:42,14:44,00:09,18
3,雁荡山,15:06,15:08,00:31,76
4,宁海,15:52,15:55,01:15,203
5,奉化,16:11,16:13,01:31,237
6,宁波,16:31,16:37,01:49,275
7,余姚北,16:56,16:58,02:08,324
8,绍兴东,17:10,17:16,02:20,311
9,绍兴北,17:27,17:29,02:31,387
10,杭州东,17:48,17:50,02:50,254
11,湖州,18:11,18:13,03:11,325
12,长兴,18:22,18:27,03:20,345
13,宜兴,18:41,18:43,03:34,381
14,溧阳,18:54,19:00,03:45,412
15,句容西,19:22,19:24,04:07,592
16,南京南,19:35,19:38,04:18,724
17,合肥,20:34,20:38,05:14,772
18,淮南南,21:05,21:07,05:41,-
19,凤台南,21:20,21:29,05:54,-
20,阜阳西,21:54,21:54,06:19,-
