Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,加格达奇,07:15,07:15,00:00,-
2,讷尔克气,07:46,07:48,00:31,18
3,大杨树,08:33,08:38,01:16,78
4,红彦,09:12,09:14,01:50,141
5,嫩江,09:51,09:57,02:27,170
6,弯道,10:21,10:22,02:51,198
7,九三,10:30,10:32,02:59,207
8,讷河,11:10,11:15,03:37,263
9,拉哈,11:42,11:44,04:04,320
10,团结,11:54,11:56,04:14,333
11,富裕,12:23,12:26,04:41,326
12,齐齐哈尔,13:11,13:45,05:26,389
13,杜尔伯特,14:31,14:33,06:12,507
14,大庆,15:09,15:13,06:48,560
15,安达,15:35,15:37,07:10,592
16,肇东,16:16,16:25,07:49,544
17,里木店,16:40,16:42,08:04,-
18,万乐,16:59,17:02,08:21,-
19,哈尔滨,17:20,17:20,08:39,624
