Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛,20:56,20:56,00:00,-
2,青岛北,21:16,21:36,00:20,15
3,蓝村,22:03,22:15,00:47,52
4,胶州,22:31,22:35,01:03,73
5,潍坊,23:43,23:48,02:11,183
6,淄博,00:52,00:57,03:15,283
7,大明湖,02:07,02:24,04:25,-
8,沧州,06:30,06:36,08:31,-
9,天津,08:17,08:50,10:12,-
10,唐山,10:30,10:51,11:52,-
11,山海关,13:42,13:55,14:43,-
12,绥中,14:37,14:39,15:25,-
13,兴城,15:08,15:10,15:54,-
14,葫芦岛,15:27,15:30,16:11,-
15,锦州,16:09,16:20,16:50,-
16,沟帮子,17:04,17:10,17:34,-
17,大虎山,17:37,17:39,18:01,-
18,新立屯,18:25,18:27,18:47,-
19,彰武,19:02,19:05,19:22,-
20,甘旗卡,19:54,19:56,20:11,-
21,通辽,20:54,21:11,21:09,-
22,宝龙山,21:53,21:55,21:51,-
23,白城,00:06,00:21,24:02,-
24,齐齐哈尔,03:10,03:10,26:51,-
