Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,14:48,00:00,-
2,昆山,15:22,15:32,00:34,49
3,苏州,15:56,15:59,00:58,91
4,无锡,16:27,16:31,01:26,133
5,常州,16:58,17:02,01:53,172
6,镇江,17:47,17:50,02:38,244
7,南京,19:02,19:10,03:50,308
8,蚌埠,21:17,21:22,05:57,485
9,徐州,23:29,23:35,08:04,649
10,商丘,01:08,01:10,09:37,795
11,兰考,02:41,02:44,11:08,883
12,开封,03:15,03:18,11:39,926
13,郑州,04:04,04:20,12:25,998
14,洛阳,05:50,05:53,13:55,1122
15,三门峡,07:28,07:30,15:30,1244
16,潼关,09:44,09:46,17:44,1374
17,渭南,10:44,10:46,18:42,1453
18,西安,11:36,11:56,19:32,1509
19,富县东,14:28,14:31,22:04,1627
20,延安,15:15,15:15,22:48,1697
