Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,13:28,00:00,-
2,泉州,13:53,13:55,00:25,71
3,莆田,14:20,14:22,00:50,140
4,福州南,14:52,15:02,01:20,226
5,宁德,15:40,15:42,01:58,314
6,太姥山,16:14,16:16,02:30,407
7,平阳,16:44,16:46,02:58,-
8,瑞安,16:55,16:57,03:07,497
9,温州南,17:09,17:11,03:19,520
10,永嘉,17:21,17:23,03:29,538
11,温岭,17:52,17:54,03:58,619
12,临海,18:12,18:14,04:16,666
13,宁波,19:02,19:06,05:04,795
14,余姚北,19:26,19:28,05:24,844
15,绍兴东,19:40,19:42,05:36,849
16,绍兴北,19:53,19:56,05:47,907
17,杭州东,20:17,20:20,06:08,665
18,海宁西,20:35,20:47,06:23,976
19,嘉兴南,21:03,21:08,06:39,735
20,嘉善南,21:16,21:21,06:47,1042
21,上海虹桥,21:47,21:47,07:13,824
