Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,黄山北,----,15:04,00:00,-
2,歙县北,15:12,15:14,00:08,5
3,三阳,15:31,15:33,00:25,-
4,千岛湖,15:50,15:52,00:42,-
5,建德,16:03,16:05,00:53,-
6,桐庐,16:19,16:21,01:07,-
7,富阳,16:35,16:37,01:21,-
8,杭州东,16:59,17:01,01:43,396
9,嘉兴南,17:27,17:29,02:09,471
10,上海虹桥,17:57,18:04,02:37,555
11,苏州北,18:27,18:29,03:00,-
12,无锡东,18:39,18:41,03:10,-
13,丹阳北,19:05,19:10,03:34,-
14,镇江南,19:21,19:31,03:45,-
15,南京南,19:51,19:55,04:05,-
16,滁州,20:14,20:26,04:24,-
17,蚌埠南,20:55,20:57,04:53,93
18,宿州东,21:19,21:21,05:15,-
19,徐州东,21:40,21:40,05:34,244
