Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,苏州,----,18:02,00:00,-
2,无锡,18:30,18:33,00:28,42
3,常州,19:00,19:05,00:55,81
4,南京,20:45,21:01,02:35,217
5,马鞍山,22:12,22:15,03:46,295
6,芜湖,22:57,23:03,04:28,342
7,宣城,23:55,23:58,05:20,406
8,绩溪县,02:12,02:18,07:34,538
9,黄山,03:21,03:30,08:37,588
10,景德镇,06:49,06:55,11:56,755
11,乐平市,07:34,07:38,12:35,803
12,万年,08:06,08:10,13:03,835
13,鹰潭,09:23,09:42,14:16,695
14,东乡,10:07,10:11,14:41,781
15,吉安,13:11,13:15,17:41,1196
16,泰和,13:36,13:39,18:02,1230
17,赣州,15:32,15:38,19:55,1382
18,定南,17:30,17:32,21:47,1530
19,龙川,18:53,18:56,23:08,1623
20,河源,19:50,19:53,24:02,1698
21,惠州,20:44,20:48,24:53,1778
22,东莞东,21:32,21:37,25:37,1832
23,深圳,22:19,22:19,26:19,1893
