Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,18:27,18:27,00:00,-
2,北京,18:41,18:42,00:14,9
3,通州,19:01,19:02,00:33,29
4,乔庄东,19:10,19:10,00:41,-
