Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,通化,06:35,06:35,00:00,-
2,五女山,07:33,07:35,00:58,38
3,本溪,10:34,11:04,03:57,-
4,石桥子,11:24,11:26,04:17,-
5,沈阳,12:22,12:48,05:13,376
6,苏家屯,13:04,13:07,05:29,-
7,灯塔,13:25,13:27,05:47,-
8,辽阳,13:43,13:46,06:03,537
9,鞍山,14:05,14:09,06:22,562
10,海城,14:35,14:38,06:48,598
11,西柳,14:52,14:55,07:02,-
12,盘锦,15:37,15:40,07:44,-
13,沟帮子,16:07,16:18,08:11,-
14,羊圈子,16:30,16:30,08:23,-
15,凌海,16:48,16:50,08:41,-
16,锦州,17:10,17:16,09:01,609
17,葫芦岛,17:49,17:51,09:34,-
18,兴城,18:07,18:09,09:50,-
19,绥中,18:40,18:42,10:21,-
20,山海关,19:29,19:29,11:08,-
