Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长沙南,----,08:00,00:00,-
2,岳阳东,08:33,08:35,00:33,147
3,赤壁北,08:57,08:59,00:55,234
4,咸宁北,09:12,09:14,01:08,277
5,武汉,09:40,09:43,01:34,362
6,信阳东,10:26,10:28,02:17,561
7,驻马店西,10:53,10:55,02:42,679
8,漯河西,11:13,11:15,03:00,743
9,郑州东,11:55,11:58,03:40,898
10,民权北,12:38,12:40,04:20,1038
11,商丘,12:56,13:00,04:36,1088
12,徐州东,13:43,13:48,05:19,1258
13,宿迁,14:21,14:23,05:52,-
14,淮安东,14:51,15:11,06:20,-
15,涟水,15:22,15:24,06:31,-
16,连云港,16:01,16:05,07:08,-
17,赣榆,16:21,16:23,07:24,-
18,日照西,16:49,16:51,07:50,-
19,青岛西,17:25,17:27,08:24,-
20,青岛北,18:03,18:05,09:00,-
21,青岛,18:26,18:26,09:21,1640
