Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,12:02,12:02,00:00,-
2,延平,12:36,12:38,00:34,-
3,南平市,13:04,13:06,01:00,-
4,武夷山北,13:19,13:21,01:13,25
5,五府山,13:37,13:39,01:29,25
6,上饶,13:50,13:52,01:40,30
7,鹰潭北,14:22,14:24,02:10,131
8,抚州东,14:38,14:40,02:24,174
9,南昌西,15:06,15:10,02:50,271
10,宜春,15:53,15:55,03:33,774
11,萍乡北,16:13,16:16,03:51,508
12,长沙南,16:48,16:57,04:23,613
13,株洲西,17:12,17:17,04:38,-
14,衡阳东,17:44,17:46,05:05,-
15,永州,18:38,18:42,05:57,-
16,东安东,18:59,19:01,06:14,-
17,桂林北,20:03,20:09,07:16,-
18,永福南,20:39,20:41,07:46,-
19,柳州,21:28,21:32,08:33,-
20,南宁东,22:36,22:36,09:37,-
