Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,09:39,00:00,-
2,苏州北,10:02,10:04,00:23,81
3,常州北,10:26,10:35,00:45,165
4,镇江南,10:53,10:55,01:03,230
5,南京南,11:15,11:22,01:23,295
6,定远,11:52,11:54,01:53,416
7,徐州东,12:42,12:44,02:41,626
8,泰安,13:35,13:37,03:32,853
9,济南西,13:55,14:08,03:50,912
10,天津西,15:18,15:22,05:00,1213
11,滨海西,15:45,15:48,05:23,-
12,唐山,16:09,16:11,05:44,1337
13,滦河,16:28,16:30,06:01,-
14,秦皇岛,16:55,16:59,06:26,1485
15,锦州南,18:07,18:08,07:34,1666
16,沈阳北,19:27,19:30,08:53,1889
17,开原西,19:59,20:01,09:22,1985
18,四平东,20:22,20:24,09:43,2064
19,长春西,20:51,20:53,10:10,2182
20,扶余北,21:28,21:30,10:45,2324
21,哈尔滨西,21:56,21:56,11:11,2422
