Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,08:36,00:00,-
2,松江,08:55,09:04,00:19,26
3,嘉兴,09:36,09:39,00:51,80
4,杭州东,10:38,10:44,01:50,167
5,诸暨,11:35,11:38,02:41,260
6,义乌,12:04,12:08,03:07,312
7,金华,12:48,12:54,03:47,360
8,衢州,13:59,14:04,04:52,446
9,江山,14:23,14:27,05:11,481
10,上饶,15:29,15:33,06:13,481
11,鹰潭,16:47,16:54,07:27,597
12,东乡,17:19,17:23,07:52,714
13,丰城,18:25,18:29,08:54,784
14,新余,19:30,19:34,09:55,843
15,宜春,20:11,20:15,10:32,897
16,萍乡,20:59,21:03,11:16,968
17,醴陵,21:45,21:50,11:58,1007
18,株洲,22:18,22:38,12:26,1049
19,衡阳,00:13,00:33,14:01,1183
20,永州,02:21,02:39,15:49,1329
21,桂林北,04:38,05:04,17:48,1556
22,柳州,06:50,07:06,19:34,1720
23,来宾,07:56,08:01,20:24,1790
24,贵港,09:27,09:32,21:50,1974
25,玉林,10:42,10:52,23:00,1885
26,陆川,11:20,11:24,23:28,2130
27,河唇,12:24,12:28,24:28,2115
28,廉江,12:38,12:43,24:38,2124
29,遂溪,13:03,13:08,24:58,2149
30,湛江,13:42,13:42,25:32,2176
