Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,----,06:50,00:00,-
2,湖州,07:11,07:13,00:21,71
3,长兴,07:22,07:24,00:30,91
4,宜兴,07:37,07:39,00:43,127
5,瓦屋山,07:56,07:58,01:00,188
6,溧水,08:08,08:10,01:10,210
7,南京南,08:25,08:35,01:25,256
8,全椒,08:55,08:57,01:45,312
9,合肥,09:37,09:41,02:25,410
10,淮南南,10:08,10:10,02:52,-
11,颍上北,10:31,10:33,03:13,-
12,阜阳西,10:50,10:54,03:30,-
13,古城东,11:14,11:16,03:50,-
14,亳州南,11:27,11:30,04:01,-
15,商丘,11:57,11:59,04:28,582
16,郑州东,12:53,13:00,05:22,612
17,洛阳龙门,13:37,13:37,05:59,756
