Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆北,----,08:49,00:00,-
2,涪陵北,09:27,09:29,00:38,92
3,石柱县,10:04,10:06,01:13,183
4,恩施,11:11,11:18,02:18,339
5,宜昌东,13:03,13:10,04:03,553
6,荆州,13:44,13:49,04:37,641
7,仙桃西,14:21,14:23,05:09,731
8,汉口,15:14,15:25,06:00,845
9,麻城北,16:03,16:05,06:38,956
10,六安,16:50,16:52,07:23,1117
11,合肥南,17:16,17:29,07:47,1204
12,南京南,18:21,18:28,08:39,1361
13,江宁,18:36,18:41,08:47,-
14,溧水,18:54,18:56,09:00,1407
15,溧阳,19:13,19:15,09:17,1459
16,湖州,19:40,19:42,09:42,1546
17,杭州东,20:06,20:06,10:06,1814
