Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,连云港东,----,17:41,00:00,-
2,连云港,18:09,18:13,00:28,-
3,东海县,18:38,18:41,00:53,60
4,新沂,19:11,19:15,01:23,101
5,邳州,19:39,19:44,01:47,138
6,徐州,20:38,20:48,02:41,210
7,萧县,21:14,21:19,03:07,-
8,淮北,21:40,21:45,03:28,272
9,涡阳,22:35,22:39,04:18,357
10,阜阳,23:44,23:59,05:23,433
11,淮南,01:18,01:23,06:42,559
12,合肥,02:27,02:41,07:46,654
13,安庆西,04:53,04:57,09:58,661
14,天柱山,05:15,05:19,10:16,689
15,太湖,05:40,05:43,10:37,723
16,宿松,06:12,06:29,11:06,757
17,黄梅,06:44,06:52,11:21,779
18,九江,07:33,07:39,12:02,892
19,南昌,08:56,08:56,13:19,1027
