Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌鲁木齐,----,16:20,00:00,-
2,吐鲁番,18:08,18:16,01:48,150
3,鄯善,19:35,19:41,03:07,298
4,哈密,22:11,22:26,05:37,535
5,柳园,01:58,02:10,09:09,882
6,嘉峪关,06:46,07:00,13:45,1179
7,酒泉,07:19,07:25,14:04,1201
8,张掖,10:17,10:24,16:56,1402
9,山丹,10:57,11:00,17:29,1455
10,金昌,12:24,12:30,18:53,1572
11,武威,13:21,13:28,19:44,1646
12,兰州,17:22,17:39,23:38,1754
13,定西,18:56,19:03,24:55,1872
14,陇西,19:56,20:02,25:48,1956
15,武山,20:27,20:30,26:13,-
16,甘谷,21:02,21:06,26:45,2234
17,天水,22:20,22:26,27:59,2102
18,宝鸡,01:05,01:11,30:38,2257
19,西安,03:02,03:22,32:29,2430
20,三门峡西,06:16,06:22,35:23,2862
21,洛阳,08:18,08:38,37:19,2817
22,郑州,10:12,10:38,38:53,2941
23,开封,11:27,11:32,39:42,3203
24,兰考,12:00,12:05,40:10,3246
25,民权,12:27,12:32,40:32,3282
26,商丘,13:12,13:20,41:12,3334
27,徐州,16:00,16:08,43:52,3480
28,蚌埠,17:51,17:58,45:35,3644
29,滁州北,19:43,19:53,47:20,3771
30,南京,21:00,21:08,48:27,3837
31,镇江,21:48,21:53,49:07,-
32,常州,22:37,22:42,49:51,-
33,无锡,23:09,23:14,50:18,3791
34,苏州,23:42,23:47,50:46,3963
35,上海,01:31,01:31,52:30,3924
