Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,07:31,00:00,-
2,松江,07:54,08:10,00:23,26
3,嘉兴,08:42,08:45,00:55,80
4,杭州东,09:49,09:56,01:59,167
5,义乌,11:34,11:37,03:37,312
6,金华,12:16,12:22,04:16,360
7,衢州,13:14,13:17,05:08,446
8,德兴东,14:17,14:20,06:08,542
9,婺源,14:35,14:39,06:23,560
10,景德镇北,15:20,15:25,07:04,629
11,九江,17:14,17:37,08:53,876
12,武穴,18:26,18:29,09:42,903
13,蕲春,18:56,18:59,10:09,942
14,浠水,19:19,19:22,10:29,972
15,黄州,19:45,19:56,10:52,-
16,麻城,20:36,20:54,11:32,1068
17,新县,21:35,21:37,12:13,-
18,光山,22:02,22:06,12:38,-
19,潢川,22:20,22:23,12:52,1138
20,信阳,23:39,23:39,14:08,1242
