Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,嘉峪关,09:00,09:00,00:00,-
2,酒泉,09:19,09:23,00:19,22
3,高台,10:36,10:38,01:32,151
4,临泽,11:05,11:07,01:59,186
5,张掖,11:35,11:41,02:27,223
6,山丹,12:14,12:16,03:00,276
7,金昌,13:40,13:46,04:24,393
8,武威,14:37,14:43,05:15,467
9,天祝,16:20,16:22,06:52,-
10,兰州西,18:07,18:14,08:37,570
11,兰州,18:26,18:42,08:49,575
12,天水,22:49,22:56,12:56,923
13,宝鸡,01:34,01:40,15:34,1078
14,西安,03:31,03:41,17:25,1251
15,三门峡西,06:54,07:00,20:38,1493
16,洛阳,09:00,09:27,22:38,1638
17,郑州,11:00,11:38,24:11,1762
18,开封,12:28,12:33,25:01,1834
19,兰考,13:01,13:06,25:29,1877
20,民权,13:28,13:33,25:51,1913
21,宁陵县,13:48,13:53,26:06,-
22,商丘,14:22,14:34,26:35,1965
23,徐州,16:07,16:14,28:08,2111
24,蚌埠,18:15,18:24,30:09,2275
25,滁州北,20:12,20:17,31:57,-
26,南京,21:12,21:30,32:52,2459
27,镇江,22:11,22:14,33:33,2523
28,常州,22:58,23:01,34:17,-
29,无锡,23:28,23:32,34:44,-
30,苏州,00:00,00:05,35:12,2676
31,上海,01:52,01:52,36:59,2767
