Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,承德,----,13:13,00:00,-
2,鹰手营子,14:43,14:48,01:30,80
3,密云北,16:37,16:39,03:19,166
4,怀柔,16:58,17:00,03:38,188
5,通州西,17:44,17:46,04:22,238
6,北京东,18:02,18:39,04:38,251
7,保定,20:26,20:38,06:25,159
8,石家庄,22:04,22:10,07:51,294
9,邢台,23:13,23:15,08:54,526
10,沙河市,23:32,23:34,09:11,624
11,邯郸,23:59,23:59,09:36,578
