Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,天津,----,07:24,00:00,-
2,天津北,07:33,07:37,00:09,10
3,曹子里,08:23,08:25,00:55,15
4,崔黄口,08:40,08:42,01:10,20
5,大口屯,08:54,08:56,01:22,31
6,宝坻,09:10,09:13,01:36,44
7,下仓,09:26,09:28,01:49,57
8,上仓,09:40,09:42,02:01,70
9,蓟州北,09:59,09:59,02:18,-
