Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,07:55,07:55,00:00,-
2,永川东,08:18,08:20,00:23,57
3,隆昌北,08:38,08:40,00:41,-
4,内江北,08:51,08:53,00:52,149
5,成都东,09:34,09:41,01:33,302
6,德阳,10:04,10:07,01:56,368
7,江油,10:37,10:39,02:26,454
8,广元,11:20,11:27,03:07,580
9,汉中,12:10,12:13,03:50,718
10,佛坪,12:44,12:46,04:21,593
11,西安北,13:33,13:45,05:08,960
12,华山北,14:15,14:17,05:38,1081
13,三门峡南,14:43,14:45,06:04,1217
14,洛阳龙门,15:16,15:18,06:35,1340
15,郑州东,15:56,16:05,07:13,1483
16,开封北,16:25,16:27,07:33,-
17,兰考南,16:43,16:45,07:49,1588
18,商丘,17:09,17:13,08:13,1673
19,砀山南,17:31,17:39,08:31,1735
20,永城北,17:49,17:51,08:41,1762
21,徐州东,18:18,18:22,09:08,1843
22,宿迁,18:54,18:56,09:40,-
23,泗阳,19:11,19:13,09:55,-
24,淮安东,19:30,19:50,10:12,-
25,连云港,20:34,20:38,10:56,-
26,日照西,21:18,21:20,11:36,-
27,青岛北,22:28,22:31,12:44,2510
28,青岛,22:52,22:52,13:05,-
