Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,无锡,----,16:28,00:00,-
2,苏州,16:56,16:59,00:28,42
3,昆山,17:23,17:26,00:52,77
4,上海南,18:28,18:51,01:54,-
5,嘉兴,19:39,19:43,02:42,-
6,杭州,20:58,21:04,03:57,295
7,义乌,22:58,23:01,05:51,452
8,金华,23:40,23:46,06:30,-
9,衢州,00:38,00:42,07:22,524
10,上饶,02:45,02:49,09:25,-
11,宜春,08:04,08:07,14:40,-
12,萍乡,08:49,08:53,15:22,-
13,醴陵,09:31,09:35,16:00,-
14,株洲,10:08,10:28,16:33,-
15,长沙,11:07,11:35,17:12,-
16,益阳,12:38,12:43,18:15,-
17,常德,13:43,13:48,19:15,-
18,临澧,14:21,14:24,19:48,-
19,石门县北,14:52,15:18,20:16,-
20,慈利,15:53,15:57,20:51,-
21,张家界,17:24,17:36,22:18,-
22,吉首,19:31,19:39,24:13,-
23,麻阳,20:27,20:29,25:01,-
24,怀化,21:15,21:15,25:47,-
