Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大同,07:48,07:48,00:00,-
2,山阴,08:45,08:47,00:57,88
3,原平,09:43,09:47,01:53,231
4,忻州,10:12,10:17,02:18,212
5,阳曲,11:01,11:26,03:02,326
6,太原,11:56,12:11,03:32,300
7,榆次,12:32,12:36,03:53,382
8,榆社,14:31,14:34,05:48,439
9,武乡,15:09,15:12,06:23,469
10,长治北,17:01,17:17,08:12,565
11,长治,17:33,17:38,08:28,580
12,高平,18:32,18:36,09:22,635
13,晋城,19:24,19:28,10:10,674
14,月山,20:18,20:41,11:00,718
15,关林,22:56,23:20,13:15,847
16,宝丰,01:10,01:27,15:05,-
17,平顶山,02:06,02:10,15:44,995
18,漯河,03:13,03:21,16:47,1017
19,驻马店,04:00,04:18,17:26,1083
20,信阳,05:17,05:20,18:25,1179
21,广水,06:07,06:19,19:12,1244
22,花园,06:50,06:59,19:43,1469
23,孝感,07:19,07:21,20:03,1323
24,汉口,08:20,08:20,21:02,1393
