Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,07:58,07:58,00:00,-
2,定西北,08:28,08:30,00:30,5
3,天水南,09:20,09:24,01:20,10
4,宝鸡南,10:10,10:13,02:06,15
5,杨陵南,10:35,10:37,02:28,93
6,西安北,11:04,11:12,02:55,182
7,华山北,11:42,11:44,03:25,308
8,灵宝西,12:00,12:02,03:41,396
9,洛阳龙门,12:43,12:46,04:22,562
10,巩义南,13:00,13:02,04:36,998
11,郑州东,13:31,13:37,05:05,636
12,开封北,13:57,13:59,05:25,1143
13,民权北,14:23,14:25,05:49,-
14,商丘,14:44,14:46,06:08,656
15,亳州南,15:10,15:12,06:32,-
16,太和东,15:32,15:34,06:52,-
17,阜阳西,15:46,15:50,07:04,-
18,寿县,16:18,16:20,07:32,-
19,淮南南,16:30,16:32,07:42,-
20,合肥,16:59,17:10,08:09,-
21,南京南,18:06,18:08,09:05,1007
22,镇江,18:34,18:36,09:31,-
23,丹阳,18:49,18:51,09:44,-
24,常州,19:06,19:08,09:59,-
25,无锡,19:22,19:24,10:13,-
26,苏州,19:39,19:42,10:28,-
27,昆山南,19:54,19:56,10:40,1252
28,上海虹桥,20:15,20:15,10:59,1302
