Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南昌西,14:36,14:36,00:00,-
2,抚州东,15:01,15:03,00:25,97
3,鹰潭北,15:17,15:19,00:39,140
4,上饶,15:45,15:47,01:05,241
5,衢州,16:15,16:17,01:33,348
6,金华,16:38,16:40,01:54,438
7,义乌,16:56,16:58,02:10,486
8,杭州东,17:32,17:38,02:44,631
9,德清,17:51,17:53,02:57,617
10,湖州,18:06,18:08,03:10,703
11,宜兴,18:25,18:28,03:27,759
12,溧阳,18:39,18:41,03:38,789
13,溧水,18:57,18:59,03:54,841
14,南京南,19:16,19:22,04:11,888
15,蚌埠南,20:03,20:05,04:52,1013
16,宿州东,20:28,20:30,05:15,1101
17,徐州东,20:49,20:52,05:34,1169
18,滕州东,21:18,21:33,06:00,1270
19,曲阜东,21:49,21:51,06:16,1326
20,泰安,22:10,22:13,06:35,1396
21,济南西,22:31,22:31,06:53,1455
