Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,07:16,00:00,-
2,曲靖北,07:51,07:54,00:35,10
3,盘州,08:18,08:20,00:59,20
4,安顺西,09:06,09:08,01:45,35
5,贵阳北,09:39,09:49,02:16,40
6,凯里南,10:27,10:30,02:54,50
7,铜仁南,11:05,11:11,03:29,55
8,怀化南,11:45,11:48,04:03,94
9,邵阳北,12:28,12:30,04:43,308
10,娄底南,12:46,12:48,04:59,301
11,湘潭北,13:14,13:16,05:25,444
12,长沙南,13:29,13:37,05:38,426
13,岳阳东,14:10,14:12,06:11,1316
14,咸宁北,14:42,14:47,06:41,1446
15,武汉,15:13,15:21,07:07,754
16,信阳东,16:05,16:07,07:51,1730
17,许昌东,16:57,16:59,08:41,1976
18,郑州东,17:21,17:26,09:03,1290
19,兰考南,17:57,17:59,09:34,-
20,商丘,18:23,18:25,09:58,2257
21,砀山南,18:43,18:45,10:16,2319
22,萧县北,19:04,19:13,10:35,2386
23,徐州东,19:31,20:01,10:53,2427
24,枣庄,20:19,20:26,11:11,2492
25,曲阜东,20:50,20:58,11:35,2584
26,泰安,21:17,21:27,11:54,2654
27,济南西,21:45,21:51,12:12,2713
28,济南东,22:15,22:15,12:36,-
