Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,怀化南,09:17,09:17,00:00,-
2,新化南,09:49,09:51,00:32,118
3,娄底南,10:15,10:17,00:56,207
4,湘潭北,10:43,10:45,01:22,306
5,长沙南,10:58,11:02,01:35,332
6,萍乡北,11:29,11:31,02:02,437
7,宜春,11:49,11:51,02:20,498
8,南昌西,12:34,12:38,03:03,674
9,进贤南,12:56,12:58,03:21,732
10,鹰潭北,13:19,13:21,03:42,814
11,上饶,13:47,13:49,04:08,915
12,衢州,14:17,14:19,04:36,1031
13,金华,14:40,14:42,04:57,1112
14,义乌,14:58,15:00,05:13,1165
15,杭州东,15:32,15:35,05:45,1300
16,桐乡,15:52,15:53,06:02,1347
17,嘉兴南,16:04,16:10,06:13,-
18,上海虹桥,16:37,16:37,06:40,1459
