Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,12:58,12:58,00:00,-
2,绍兴东,13:24,13:26,00:26,54
3,绍兴北,13:37,13:39,00:37,112
4,杭州东,14:00,14:03,00:58,155
5,湖州,14:24,14:26,01:19,226
6,宜兴,14:43,14:47,01:36,282
7,溧阳,14:58,15:00,01:47,260
8,溧水,15:17,15:20,02:04,312
9,南京南,15:37,15:42,02:21,411
10,合肥,16:39,16:43,03:18,616
11,淮南南,17:10,17:12,03:45,-
12,阜阳西,17:46,17:50,04:19,-
13,周口东,18:24,18:26,04:53,-
14,西华,18:36,18:38,05:03,-
15,郑州东,19:30,19:36,05:55,767
16,鹤壁东,20:08,20:10,06:27,-
17,安阳东,20:25,20:39,06:42,-
18,邯郸东,20:56,21:11,06:59,-
19,石家庄,21:51,21:51,07:39,-
