Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,17:26,00:00,-
2,漳州,17:57,18:08,00:31,42
3,龙岩,19:27,19:59,01:50,156
4,永定,20:57,21:06,02:48,-
5,梅州,22:47,22:53,04:29,-
6,龙川,00:30,00:45,06:06,-
7,河源,01:39,01:44,07:00,-
8,惠州,02:35,02:43,07:51,-
9,东莞东,03:27,03:35,08:35,-
10,广州,05:10,05:30,10:10,-
11,佛山,06:02,06:08,10:42,-
12,肇庆,07:24,07:30,11:58,-
13,茂名,11:41,12:06,16:09,-
14,茂名西,12:19,12:54,16:22,-
15,化州,13:16,13:19,16:44,-
16,陆川,14:48,14:51,18:13,-
17,玉林,15:24,15:34,18:46,-
18,贵港,16:35,16:39,19:47,-
19,南宁,19:30,19:55,22:38,-
20,百色,22:34,22:48,25:17,-
21,兴义,03:05,03:09,29:34,-
22,威舍,04:07,04:20,30:32,-
23,红果,05:56,06:05,32:08,-
24,富源,06:32,06:37,32:35,-
25,曲靖,07:49,07:54,33:47,-
26,昆明,10:07,10:07,36:00,-
