Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,----,07:34,00:00,-
2,绍兴北,08:07,08:09,00:33,112
3,杭州东,08:28,08:31,00:52,155
4,湖州,08:52,08:54,01:13,226
5,宜兴,09:11,09:13,01:30,282
6,溧阳,09:24,09:26,01:41,260
7,南京南,09:53,09:55,02:08,411
8,滁州,10:13,10:23,02:26,668
9,蚌埠南,10:52,10:54,02:55,784
10,徐州东,11:30,11:33,03:31,742
11,滕州东,11:58,12:00,03:56,843
12,泰安,12:31,12:33,04:27,969
13,济南西,12:50,12:52,04:44,975
14,德州东,13:16,13:23,05:08,1067
15,天津西,14:14,14:18,05:59,1329
16,唐山,14:55,15:01,06:36,1785
17,滦河,15:19,15:21,06:54,1509
18,秦皇岛,15:45,15:49,07:18,1933
19,葫芦岛北,16:44,16:45,08:13,1734
20,锦州南,17:02,17:03,08:30,1777
21,盘锦北,17:28,17:29,08:55,1846
22,沈阳北,18:24,18:24,09:50,2000
