Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,10:38,00:00,-
2,定西北,11:08,11:10,00:30,5
3,天水南,12:00,12:04,01:20,10
4,宝鸡南,12:48,12:51,02:04,15
5,岐山,13:03,13:05,02:16,52
6,咸阳秦都,13:34,13:37,02:45,152
7,西安北,13:49,14:04,02:57,182
8,华山北,14:34,14:36,03:27,308
9,洛阳龙门,15:28,15:36,04:19,562
10,郑州东,16:14,16:22,04:57,636
11,兰考南,16:53,16:55,05:28,646
12,商丘,17:19,17:21,05:52,656
13,萧县北,17:53,17:55,06:24,671
14,徐州东,18:13,18:27,06:42,676
15,蚌埠南,19:04,19:13,07:19,832
16,南京南,19:54,19:56,08:00,1007
17,镇江南,20:15,20:17,08:19,1072
18,常州北,20:35,20:37,08:37,1912
19,苏州北,21:00,21:02,09:00,1996
20,上海虹桥,21:26,21:26,09:24,1302
