Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门,----,10:57,00:00,-
2,厦门北,11:20,11:23,00:23,31
3,泉州,11:49,11:51,00:49,102
4,仙游,12:09,12:11,01:07,147
5,莆田,12:22,12:24,01:18,171
6,福清,12:43,12:51,01:37,221
7,福州南,13:06,13:09,01:52,257
8,福州,13:25,13:29,02:08,276
9,闽清北,13:48,13:50,02:27,281
10,古田北,14:01,14:03,02:38,286
11,延平,14:17,14:19,02:52,-
12,建瓯西,14:35,14:37,03:08,291
13,南平市,14:53,14:55,03:24,-
14,武夷山北,15:07,15:10,03:36,306
15,上饶,15:32,15:36,03:58,306
16,弋阳,15:58,16:00,04:20,376
17,鹰潭北,16:14,16:16,04:34,417
18,进贤南,16:37,16:39,04:55,499
19,南昌西,16:58,17:04,05:14,719
20,高安,17:19,17:21,05:29,-
21,新余北,17:43,17:45,05:51,-
22,宜春,18:00,18:02,06:06,826
23,萍乡北,18:20,18:35,06:24,-
24,长沙南,19:05,19:05,06:54,-
