Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,14:33,14:33,00:00,-
2,涿州,15:17,15:22,00:44,64
3,保定,16:43,16:49,02:05,146
4,定州,18:07,18:24,03:23,206
5,石家庄,19:16,19:24,04:15,281
6,邢台,20:27,20:31,05:18,390
7,邯郸,21:09,21:15,05:56,442
8,安阳,22:04,22:32,06:45,502
9,郑州,00:38,01:04,08:51,689
10,洛阳,03:23,03:29,11:10,813
11,渭南,09:13,09:18,16:54,1144
12,西安,10:42,10:52,18:18,1200
13,咸阳,11:10,11:29,18:36,1223
14,武功,12:16,12:20,19:23,-
15,宝鸡,13:30,13:36,20:33,1340
16,天水,15:14,15:18,22:11,1495
17,陇西,16:46,16:48,23:39,1641
18,兰州,19:09,19:09,26:00,1843
