Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,----,11:00,00:00,-
2,蓝村,11:27,11:33,00:27,37
3,胶州,11:49,11:52,00:43,58
4,诸城,13:34,13:38,02:25,122
5,五莲,14:02,14:09,02:49,157
6,莒县,15:13,15:15,03:53,197
7,沂水,15:25,15:31,04:03,207
8,沂南,15:46,15:48,04:18,227
9,临沂,16:34,16:40,05:04,287
10,兰陵北,17:14,17:25,05:38,342
11,枣庄东,18:01,18:16,06:14,391
12,枣庄西,19:08,19:10,07:06,629
13,徐州,20:09,20:30,08:05,697
14,萧县,20:57,21:00,08:32,-
15,淮北,21:21,21:25,08:53,552
16,涡阳,22:15,22:19,09:43,637
17,阜阳,23:22,23:32,10:46,713
18,淮南,00:51,00:55,12:05,839
19,合肥,01:57,02:17,13:07,934
20,芜湖,03:45,03:51,14:35,1075
21,宣城,04:41,04:44,15:25,1139
22,长兴南,05:51,05:56,16:32,1253
23,德清西,06:34,06:37,17:10,1311
24,杭州,07:23,07:41,17:56,1379
25,诸暨,09:00,09:03,19:15,1466
26,义乌,09:32,09:37,19:44,1518
27,金华南,10:10,10:34,20:17,1562
28,武义,11:38,11:41,21:21,1606
29,永康,12:02,12:05,21:42,1627
30,缙云,12:55,13:03,22:32,1660
31,丽水,13:48,13:52,23:17,1692
32,青田,15:16,15:20,24:41,-
33,温州,16:30,16:30,25:51,1828
