Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,11:23,11:23,00:00,-
2,曲靖北,11:58,12:00,00:35,10
3,盘州,12:27,12:29,01:02,20
4,普安县,12:40,12:42,01:13,25
5,安顺西,13:22,13:24,01:53,35
6,贵阳北,13:55,13:59,02:24,40
7,息烽,14:22,14:24,02:47,518
8,遵义,14:51,14:53,03:14,589
9,桐梓东,15:15,15:17,03:36,642
10,赶水东,15:46,15:59,04:05,718
11,珞璜南,16:25,16:27,04:31,788
12,重庆西,16:41,16:45,04:45,810
13,南充北,17:57,18:03,05:57,-
14,阆中,18:40,18:44,06:34,-
15,苍溪,18:58,19:02,06:48,-
16,广元,19:41,19:57,07:27,-
17,汉中,20:39,20:43,08:09,-
18,洋县西,21:00,21:02,08:26,-
19,鄠邑,21:45,21:47,09:09,-
20,西安北,22:05,22:05,09:27,1548
