Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汉口,----,08:16,00:00,-
2,武汉,08:43,08:55,00:27,36
3,葛店南,09:11,09:13,00:43,79
4,黄石北,09:35,09:37,01:05,135
5,大冶北,09:45,09:47,01:13,131
6,阳新,10:01,10:04,01:27,169
7,庐山,10:31,10:33,01:54,253
8,德安,10:49,10:51,02:10,293
9,共青城,10:57,10:59,02:16,301
10,南昌西,11:27,11:31,02:44,376
11,抚州,12:08,12:10,03:21,477
12,建宁县北,12:55,12:57,04:06,606
13,泰宁,13:10,13:12,04:19,636
14,将乐,13:29,13:31,04:36,678
15,三明北,13:50,13:54,04:55,728
16,莆田,15:01,15:18,06:02,924
17,泉州,15:44,15:46,06:28,993
18,厦门北,16:11,16:11,06:53,1064
