Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔,16:49,16:49,00:00,-
2,大庆,18:06,18:15,01:17,129
3,哈尔滨,19:53,20:05,02:55,147
4,哈尔滨西,20:14,20:25,03:04,164
5,扶余,21:29,21:31,04:08,637
6,长春,23:05,23:12,05:42,404
7,四平,01:44,01:46,08:14,896
8,沈阳北,03:51,03:58,10:19,768
9,绥中北,07:21,07:49,13:42,1159
10,山海关,08:39,08:47,14:32,1501
11,秦皇岛,09:07,09:10,14:52,1282
12,北戴河,09:28,09:31,15:10,-
13,滦县,10:16,10:30,15:55,1329
14,唐山,11:38,11:42,17:03,1212
15,天津,13:06,13:14,18:27,1326
16,静海,13:56,13:58,19:09,-
17,沧州,14:40,14:44,19:51,1452
18,东光,15:19,15:22,20:26,1511
19,吴桥,15:46,15:49,20:50,1543
20,德州,16:13,16:16,21:14,1565
21,平原,16:39,16:42,21:37,1600
22,禹城,17:06,17:09,22:01,1688
23,晏城,17:23,17:28,22:15,1651
24,济南,18:06,18:06,22:53,1738
