Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都西,17:25,17:25,00:00,-
2,绵阳,19:03,19:06,01:38,-
3,江油,19:46,19:50,02:18,-
4,广元,22:44,23:09,05:12,-
5,宝鸡,07:16,07:30,13:19,-
6,咸阳,10:19,10:34,16:08,-
7,西安,10:58,11:18,16:32,-
8,韦庄,13:11,13:14,18:25,-
9,合阳北,13:51,13:56,19:02,-
10,韩城,14:37,14:57,19:43,-
11,河津,16:24,16:31,21:10,-
12,稷山,16:55,17:02,21:34,-
13,新绛,17:20,17:27,21:52,-
14,侯马,17:47,17:55,22:12,-
15,襄汾,18:25,18:28,22:42,-
16,临汾,18:50,18:58,23:04,-
17,洪洞,19:18,19:21,23:24,-
18,霍州,19:59,20:02,24:02,-
19,灵石,20:38,20:42,24:38,-
20,介休,21:12,21:17,25:08,-
21,平遥,21:38,21:43,25:29,-
22,祁县,21:58,22:02,25:44,-
23,太谷,22:21,22:26,26:03,-
24,榆次,22:53,22:58,26:30,-
25,太原,23:23,23:23,26:55,-
