Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,----,08:06,00:00,-
2,双城北,08:22,08:24,00:16,40
3,德惠西,08:51,08:53,00:43,156
4,长春西,09:17,09:19,01:07,240
5,开原西,10:02,10:10,01:50,437
6,沈阳北,10:38,10:41,02:18,538
7,辽中,11:12,11:14,02:49,606
8,台安,11:28,11:30,03:03,637
9,锦州南,12:11,12:12,03:44,761
10,山海关,13:09,13:12,04:41,960
11,秦皇岛,13:26,13:28,04:55,942
12,唐山,14:07,14:13,05:34,1104
13,天津西,14:48,14:58,06:09,1237
14,沧州西,15:30,15:32,06:41,1313
15,济南西,16:18,16:21,07:27,1509
16,济南,16:37,16:39,07:43,1609
17,淄博,17:23,17:26,08:27,1639
18,青州市,17:44,17:46,08:45,1682
19,潍坊,18:07,18:09,09:06,1739
20,高密,18:36,18:38,09:33,1825
21,青岛北,19:12,19:12,10:07,1908
