Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,峨眉,19:35,19:35,00:00,-
2,眉山,20:34,20:41,00:59,64
3,成都西,21:46,22:30,02:04,-
4,德阳,23:33,23:42,03:07,-
5,绵阳,00:34,00:44,03:59,-
6,广元,04:45,05:20,08:00,-
7,汉中,08:32,08:42,11:12,-
8,安康,12:20,12:50,14:50,-
9,西安南,15:23,15:31,17:23,-
10,渭南,17:10,17:13,19:02,-
11,三门峡西,20:44,20:52,22:33,-
12,洛阳,23:04,23:30,24:45,-
13,新乡,02:43,03:27,27:58,-
14,安阳,06:07,06:41,30:38,-
15,邯郸,08:39,08:54,32:36,-
16,邢台,09:51,09:55,33:33,-
17,石家庄,11:06,11:22,34:44,-
18,保定,14:32,14:52,37:54,-
19,北京,16:55,16:55,39:57,-
