Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳,18:39,18:39,00:00,-
2,抚顺北,19:27,19:31,00:48,65
3,清原,21:19,21:24,02:36,164
4,梅河口,23:05,23:30,04:17,246
5,柳河,00:01,00:03,04:48,279
6,通化,01:46,02:06,06:31,376
7,白山市,03:08,03:11,07:33,436
8,氡泉,04:54,04:55,09:16,529
9,黄泥崴子,05:30,05:30,09:51,524
10,松江河,05:40,05:45,10:01,563
11,泉阳,06:11,06:13,10:27,587
12,北岗,06:50,06:50,11:04,580
13,露水河,06:54,06:56,11:08,605
14,白河,07:27,07:35,11:39,653
15,松江镇,07:53,07:55,11:57,656
16,荒沟西,08:15,08:17,12:17,681
17,枕头峰,08:37,08:39,12:37,701
18,十里坪,08:57,08:59,12:55,721
19,和龙,09:17,09:23,13:13,738
20,龙井,10:22,10:22,14:12,789
