Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,08:19,00:00,-
2,韶关东,10:35,10:40,02:16,221
3,郴州,12:17,12:22,03:53,374
4,耒阳,13:14,13:37,04:45,458
5,衡阳,14:30,14:36,05:38,521
6,株洲,16:01,16:06,07:03,655
7,长沙,16:45,16:53,07:42,707
8,岳阳,18:15,18:21,09:04,854
9,赤壁,19:30,19:33,10:13,951
10,咸宁,20:00,20:03,10:40,989
11,武昌,20:54,21:10,11:31,1069
12,广水,23:19,23:22,13:40,1238
13,信阳,00:19,00:31,14:37,1303
14,驻马店,01:31,01:34,15:37,1399
15,漯河,02:17,03:03,16:20,1465
16,许昌,03:42,03:45,16:59,1519
17,郑州,05:00,05:23,18:14,1605
18,开封,06:20,06:22,19:11,1677
19,兰考,06:50,07:12,19:39,1720
20,宁陵县,07:46,07:58,20:13,1773
21,商丘,08:26,08:33,20:41,1808
22,砀山,09:20,09:26,21:28,1871
23,黄口,09:59,10:04,22:01,1905
24,徐州,10:46,10:58,22:43,1789
25,邳州,11:52,11:56,23:37,2026
26,新沂,12:27,12:46,24:08,2063
27,郯城,13:21,13:27,24:43,2098
28,临沂东,14:06,14:12,25:22,-
29,沂南,15:19,15:26,26:29,2201
30,沂水,15:50,15:54,26:53,2221
31,莒县,16:04,16:08,27:03,2231
32,五莲,16:45,16:53,27:40,2271
33,诸城,17:17,17:27,28:04,2306
34,胶州,18:21,18:25,28:58,2370
35,蓝村,18:43,18:55,29:16,2391
36,莱阳,19:52,19:55,30:13,2451
37,桃村,20:31,20:35,30:49,2456
38,烟台,21:27,21:27,31:41,2510
