Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,07:53,00:00,-
2,宁德,08:38,08:40,00:45,96
3,霞浦,09:01,09:03,01:06,155
4,福鼎,09:23,09:25,01:26,208
5,温州南,10:00,10:02,02:01,302
6,温岭,10:37,10:39,02:36,401
7,台州,10:51,10:53,02:48,478
8,宁海,11:22,11:24,03:17,505
9,宁波,11:53,11:55,03:46,782
10,杭州东,12:42,12:47,04:33,415
11,湖州,13:08,13:10,04:54,491
12,长兴,13:19,13:24,05:03,511
13,溧阳,13:43,13:45,05:22,890
14,溧水,14:01,14:03,05:38,630
15,南京南,14:19,14:27,05:54,676
16,蚌埠南,15:09,15:12,06:36,118
17,徐州东,15:50,15:52,07:14,274
18,枣庄,16:10,16:18,07:32,-
19,济南西,17:09,17:11,08:23,570
20,德州东,17:35,17:37,08:47,1494
21,北京南,18:53,18:53,10:03,976
